Bodmer8Reading,Relation,DifferingReading
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@καθὰ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.13@καθ' ἃ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.15@ἡ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.15@ἢ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.15@ΖΕ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.15@ΖΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ἐγγεγραμμένον,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.1@ἐγγεγραμμένον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.1@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@τοῦ πολυγώνου,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.1@τῶν πολυγώνων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@Β,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.1@Ο
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@εἰσὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.1@εἰσὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@ΗΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.3@Κ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@ΗΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.3@Κ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.4@τῆς,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.4@τουτέστι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.6@ἀμφότεροι εἰσὶν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.6@ἀμφότεραί εἰσιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.7@ΛΜ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.7@Μ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@καὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.11@ἴσος
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@ἐστὶ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.11@ἐστὶν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@ἔστω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.11@ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@τῆ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.11@τῆς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@εἰσὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.11@εἰσὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@τοῦ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.13@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@τοῦ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.lemmata.13@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@ἐπιφανειῶν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.13@ἐπιπέδων
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.15@ΖΕ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.lemmata.15@ΖΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ΒΖ ΔΘ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.1@ΒΖ ΔΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ΒΖ ΔΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.1@ΒΖΔΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@περιγεγραμμένον,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.1@περιγεγραμμένον
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ἐστι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.1@ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@ΗΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.3@Κ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.4@τὸν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.4@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.5@πολυγώνου πολυγώνου,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.5@πολυγώνου
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.5@παραλλήλαις,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.5@παραλλήλοις
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.6@κορυφὴ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.6@κορυφὴν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.7@ὡστε,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.7@ἔστω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τῆ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.8@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@ΒΑ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.8@ΒΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.8@τὴν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.8@τῆ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.8@τῆ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.8@τῆ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@ΘΖ ΚΙ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.8@ΘΗ ΔΖ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@ἐστὶ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.11@ἐστὶν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@τὴν,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.lemmata.11@τὴν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.11@τῆ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.11@τῆς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.lemmata.13@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.13@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.lemmata.13@ἐστὶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.15@ΖΕ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.lemmata.15@ΖΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ἄλληλας,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.1@ἄλληλας
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@τὸ αὐτὸ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.1@τὸ αὐτὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@τὸ αὐτὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.1@τοῦτο
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@ἡ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.3@ἢ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@Η,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.3@Θ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@ΑΒ ΓΔ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.3@ΑΒ ΓΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@ΑΒ ΓΔ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.3@ΑΓ ΒΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@τὸ σχῆμα,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.3@τὸ σχῆμα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@τὸ σχῆμα,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.3@σχήματα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@ἡ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.3@εἰ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@Η,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.3@Κ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.4@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.4@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.6@κορυφὴ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.6@κορυφὴν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.7@ὡστε,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.7@ἔστω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@ΒΑ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.8@ΒΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@ΒΑ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.8@ΒΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.8@τῆ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.8@τὴν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.8@τὴν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@ΘΖ ΚΙ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.8@ΘΖ ΚΙ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.0@ἡ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.0@ἢ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@κατεσκευασμένοις,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.1@κατεσκευασμένα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ἐπὶ δὲ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.1@ἐπὶ δὲ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ἐπὶ δὲ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.1@ἔτι δὲ αἱ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ἀλλήλοις,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.1@ἀλλήλαις
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@ἐστι,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.1@ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.2@ὡς,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.2@ἔστω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.2@ἔχει,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.2@ἔχειν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.2@τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.2@τῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.2@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.2@τοῦ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.3@ἡ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.3@ἢ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.4@γὰρ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.4@γίνεται
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.4@τραπλάσιος ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.4@τραπλάσιός ἐστι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.5@ἐστὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.5@ἔσται
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.7@οὑτω,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.7@οὗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@κωνικῆν,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.8@κωνικῶν
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@τὸ αὐτὸ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.1@τὸ αὐτὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.1@τὸ αὐτὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.1@τοῦτο
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@ΒΑ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.8@ΒΑ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@ΒΑ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.8@ΒΛ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[1],agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.8@τὴν[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.8@τῆ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@τὴν[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.8@τῆ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@ΘΖ ΚΙ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.8@ΘΖ ΚΙ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@ΑΜ ΘΕ ΝΒ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.9@ΑΜ ΘΕ ΝΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@ΑΜ ΘΕ ΝΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.9@ΑΜΘΕΛΝΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@ΑΜ ΘΕ ΝΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.9@ΑΜΘΕΛΝΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@ΑΜ ΘΕ ΝΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.9@ΑΜΘΕΛΝΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@τῶ αὐτῶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.9@τῶ αὐτῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@ἐπὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.9@ἐπὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.10@ΕΗ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.10@ΕΟ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.10@μώνω,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.10@κώνω
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.11@Μ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.11@Μ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.11@ἐκ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.11@ΕΚ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.13@οὕτως[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.13@οὗ[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.13@ὀρθῶ ἐπιπέδω,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.13@ἐπιπέδω ὀρθῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.13@Γ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.13@Γ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.13@Γ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.13@Β Γ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.13@ΑΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.13@ΓΒ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.13@ΑΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.13@ΒΓ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.14@δύο πλευρὰς,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:1.corollaries.14@διαφορὰς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.propositions.15@ἔχει[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.propositions.15@ἔχει[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.lemmata.9@δύναντε,disagrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.lemmata.9@δύνανται
urn:cts:greekLit:tlg0552.tlg001.cb8:2.preface@δωσιθέω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.preface@δοσιθέω
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@οὕτω[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.1@οὗ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@οὗ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.1@οὕτως[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.1@καὶ ἐστί,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.1@καί ἐστιν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@οὕτω[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@οὗ[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῶν[2],agrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.2@τῶν[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@οὕτω,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.2@οὕτως
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@κύκλον,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.2@κύκλος
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@τῆς σφαίρας,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.2@τῆ σφαίρα
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.2@ΜΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.2@ΚΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.3@ΔΑΒ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.3@ΔΑΕ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.3@τοῦ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.3@τῆ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΑΓΔ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.4@ΑΔΓ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΑΓΔ[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.4@ΑΔΓ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΒΧ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.4@ΖΧ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΒ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.4@ΒΔ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@τὸ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.4@τὴν
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@τῶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:2.propositions.4@τῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.4@ΔΧ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.4@ΛΧ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΗΘ[1],disagrees,urn:cts:greekLit:tlg0552.tlg001.msJ:2.propositions.5@ΗΟ[1]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@βάσις,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.5@βάσεις
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@διάμετρον τὴν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.5@διαμέτρους τὰς
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΨΓ[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@ΨΥ[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΕΖΚ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.5@ΕΖΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΕΖ ΗΘ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:2.propositions.5@ΕΖΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.5@ΑΘ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.5@ΑΘ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@οὕτω[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.6@οὗ[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ἔχει,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:2.propositions.6@ἔχει
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.6@ΑΜ,agrees,urn:cts:greekLit:tlg0552.tlg001.msE:2.propositions.6@ΑΜ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.7@τῆ τῆ ΒΔ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:2.propositions.7@τῆ ΒΔ
urn:cts:greekLit:tlg0552.tlg001.cb8:2.propositions.8@τὸν,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:2.propositions.8@τὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@τῶ αὐτῶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.9@τῶ αὐτῶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@ἐπὶ,agrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.9@ἐπὶ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.10@οὕτως[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.10@οὗ[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.10@ΕΗ,agrees,urn:cts:greekLit:tlg0552.tlg001.msA:1.corollaries.10@ΕΗ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.10@οὕτω[3],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.10@οὗ[3]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.11@ἔστι[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.11@ἔσται[2]
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.11@δὲ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.11@δὴ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.11@ὅ,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.11@ὅς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.14@δύο πλευρὰς,disagrees,urn:cts:greekLit:tlg0552.tlg001.msF:1.corollaries.14@διαφορὰς
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.8@περίλημμα,agrees,urn:cts:greekLit:tlg0552.tlg001.msH:1.corollaries.8@περίλημμα
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@τῶ αὐτῶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msC:1.corollaries.9@τὸ αὐτὸ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.9@ἐπὶ,disagrees,urn:cts:greekLit:tlg0552.tlg001.msB:1.corollaries.9@ἔτι
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.10@ἄλλη,disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.10@ἀλλ' ἡ
urn:cts:greekLit:tlg0552.tlg001.cb8:1.corollaries.10@οὕτω[2],disagrees,urn:cts:greekLit:tlg0552.tlg001.Heiberg:1.corollaries.10@οὗ[2]
